x y type
-0.765403016936034 -0.380672691187035 point
0.869956175331026 -0.173675251760252 point
0.173903591465205 -0.923509000256881 point
0.0482133720070124 -1.06934962332187 point
0.160384484101087 -1.02663729691486 point
-0.977529875468463 -0.06326208162499 point
0.589643045328557 -0.607108110502432 point
-0.995233290828764 -0.00364990799087357 point
-0.801166865509003 -0.272875135288115 point
0.586775395553559 -0.618028873169067 point
0.315578915178776 -0.900519661190848 point
-0.0563953756354749 -0.983218588197026 point
-0.727870719041675 -0.532521458408214 point
-0.0755174714140594 -0.953070091426208 point
0.226942517329007 -0.961097731549177 point
0.571109305135906 -0.560509138182957 point
0.441226426046342 -0.687087338289182 point
0.435937074013054 -0.754478489948553 point
-0.434822629671544 -0.818929508445006 point
0.574279417283833 -0.706416658021704 point
0.741607262287289 -0.495985540316624 point
-0.721300612669438 -0.457551312261101 point
0.32619330752641 -0.899038658248189 point
0.20138285914436 -0.951044033659441 point
0.426011765375733 -0.74357428697655 point
-0.233201374299824 -0.943538653906272 point
-0.865191497839987 -0.248954013504551 point
0.994330239016563 0.0414127385499007 point
-0.364900261163712 -0.895907118769947 point
-0.336572419852018 -0.933543463936246 point
-0.776768099982291 -0.393791431291382 point
-0.580325917806476 -0.670897427398087 point
0.373150078114122 -0.934417256488001 point
0.628522600978613 -0.682154035832582 point
0.462621417362243 -0.84713807621494 point
0.95115025434643 -0.138245202258241 point
-0.593995605129749 -0.706302362159696 point
0.722588184289634 -0.438142863518731 point
-0.503035959322006 -0.823929526932889 point
-0.0633685886859894 -0.924766680014376 point
0.469837618526071 -0.757652313797708 point
-0.711657794192433 -0.564655560681279 point
-0.110049976501614 -0.997734651196834 point
-0.528157989494503 -0.743226611293367 point
-0.378783730324358 -0.90425565041798 point
-0.352198724169284 -0.841746702550244 point
0.358429661951959 -0.843130816809222 point
0.652512664441019 -0.646890363323332 point
0.789359020069242 -0.321576592063628 point
-0.129863418173045 -0.872505456320841 point
-0.618159993551672 -0.614123519430603 point
-0.0909261144697666 -1.0076580884627 point
0.792761435266584 -0.420100854907984 point
0.826793232001364 -0.297660702459283 point
-0.161032467149198 -1.02967006441196 point
0.389834140893072 -0.805703948747688 point
0.0828376053832471 -1.00940821579716 point
0.881895708385855 -0.305883154196015 point
-0.0115819382481277 -1.03758365102101 point
0.642103799153119 -0.59490020282567 point
-0.169481350574642 -1.05834317231285 point
0.823186300694942 -0.335344358222795 point
-0.668753013014793 -0.550976327947489 point
0.24999548541382 -0.912819322270102 point
-0.804256114643067 -0.446443943755087 point
-0.532833103556186 -0.738817796090302 point
0.644517872016877 -0.562915935385509 point
-0.170067194849253 -0.972986682868855 point
-0.00356510933488607 -1.03025877018342 point
-0.922723859082907 -0.174514969760905 point
-0.0212266375310719 -0.984127472089625 point
-0.628093521110713 -0.643565531987914 point
0.251352378167212 -0.88847174736328 point
-0.59640619950369 -0.670204471378811 point
0.0741723561659455 -0.978922811066163 point
-0.644977602176368 -0.500816125536279 point
-0.899276634212583 -0.187236718022195 point
0.917446409817785 -0.156009117003255 point
-0.858224788680673 -0.258193822593021 point
0.199258746113628 -0.95272555725658 point
0.151257851161063 -0.975392422020429 point
-0.37912680208683 -0.820519061857428 point
0.984474426135421 0.0185140897998926 point
0.824669361114502 -0.272181448868632 point
-0.660073332488537 -0.558337743795542 point
-0.652629195712507 -0.626280265564273 point
-0.56749514862895 -0.78685603820594 point
-0.8960842625238 -0.289313048933183 point
-0.986708890646696 -0.0129584440685721 point
0.579494460485876 -0.676832609392867 point
0.119820760097355 -1.02738828822502 point
-0.388042854610831 -0.81865934979126 point
-0.463278688956052 -0.783013348915178 point
0.914305373094976 -0.136678331053819 point
-0.252232799306512 -0.872219785751647 point
-0.540992765221745 -0.743458088687281 point
0.469185435213149 -0.917678872945457 point
0.328122158534825 -0.901003737821048 point
-0.823646986391395 -0.253839295818166 point
-0.845988275017589 -0.310973870291789 point
0.521312628407031 -0.752160106294859 point
-0.467935297638178 -0.755232462225425 point
-0.635088151786476 -0.470148015236994 point
-0.551402492914349 -0.746582173040951 point
-0.937615709379315 -0.0964456878740772 point
0.913251699414104 -0.208329437374747 point
-0.907805441413075 -0.220223929358425 point
0.719702208414674 -0.438421591764176 point
-0.607253789436072 -0.636487535639286 point
0.454236938152462 -0.806120834041277 point
-0.686409274116158 -0.482799973700866 point
0.707043820992112 -0.471221755819012 point
-0.103328248485923 -1.0335929654903 point
-0.484514098148793 -0.797288533238862 point
0.877011383417994 -0.147585777336148 point
-0.236916385125369 -1.0119516992974 point
0.932067146990448 -0.0969115196971223 point
-0.896604762412608 -0.135902535937112 point
0.406255050096661 -0.736677481697953 point
0.971577079501003 -0.0937296325412253 point
-0.75632281973958 -0.472181707956856 point
0.0323597490787506 -1.03197094829607 point
-0.598646056838334 -0.52933800530285 point
-0.789781234692782 -0.410446087424371 point
-0.893949350807816 -0.248550743295437 point
-0.218319085426629 -0.988966505711865 point
0.0276846615597606 -1.00985234016908 point
0.791077211033553 -0.339863229452227 point
0.664018112700433 -0.547105243561944 point
1.75385340034376 1.20919671236298 point
1.63864554490549 1.53502572138712 point
1.72917572033936 1.26336844049713 point
1.80006074635753 1.38117159624537 point
1.71968796026106 1.67486754218649 point
1.89418459149299 1.24205964190557 point
1.69756444355306 1.50680533976619 point
1.73837075352324 1.65494278795779 point
2.0472461071457 1.57728475601629 point
1.69475413160192 1.65101419968974 point
1.67122474170819 1.25099318873873 point
1.61135343921194 1.47731764652972 point
1.78890778645116 1.40754292993583 point
1.55219332880031 1.93849560590877 point
1.72704978836408 1.34349336966919 point
2.00845806010817 1.5682687611681 point
1.78491195113705 1.42948125137058 point
1.83531650243696 1.66350626461876 point
1.93684126219802 1.72397868836245 point
1.44125317549728 1.4825081977185 point
1.9329406278314 1.71536521553334 point
1.99893217956567 1.55834653073418 point
1.72484369337926 1.43550284165405 point
1.98064992724811 1.64089090699272 point
1.99087132913948 1.72575414351677 point
2.07304459318792 1.30005241400248 point
1.9096178772831 1.1751308218168 point
1.35292335831468 1.45720193644186 point
1.79962381703565 1.40679949539341 point
1.87937719250663 1.56278530517116 point
1.92655389436293 1.58328720801329 point
1.95294625770275 1.55270545136881 point
1.93383687658361 1.59933596420794 point
1.73797453697989 1.4374608665032 point
1.80804987798745 1.3222563966075 point
1.81164287260477 1.48143859789317 point
1.66698715867732 1.65399312970547 point
1.51661517203975 1.19624085625677 point
1.59241884788131 1.72233750968761 point
1.95110380458635 1.48735428417668 point
1.69372425110149 1.65041170204612 point
1.88774750534424 1.23344387421021 point
1.89720232746369 1.95418449944972 point
1.97314880660007 1.3464259667553 point
2.04783785542548 1.44792374154147 point
1.67022550050183 1.38796439152836 point
1.78065299737067 1.71803366975346 point
1.7157574461917 0.980307011391571 point
2.12934904973153 1.57431400341376 point
1.6609339862585 1.4023624347474 point
1.97743918475158 1.20729372875679 point
1.88644417023972 1.20902490750991 point
2.06079501568579 1.27381994420006 point
1.99658440368426 1.75247512393292 point
1.58661332728296 1.71253916182513 point
1.72399166366646 1.43631472729893 point
1.84362380095993 1.43017813121787 point
1.62879577953814 1.49929895413832 point
1.85967207246137 1.35295880667812 point
1.89243500594443 1.49708806922113 point
1.74660453597545 1.53145640432876 point
1.73764209974745 1.20218128536258 point
1.83979735861294 1.57175013112912 point
1.85527818800302 1.57904703384228 point
2.09834747996822 1.36709309565134 point
1.56608439208423 1.66070069047883 point
1.87828739472895 1.54470106157246 point
1.79620400506472 1.44020340783345 point
1.69258139921959 1.20849785338889 point
2.04400245026736 1.58222085438425 point
1.65536743590671 1.37231639248821 point
1.79706442849865 1.46313492770759 point
1.99223018241151 1.57801070776442 point
1.61807060758521 1.37780103116833 point
1.50748875562052 1.01206114401602 point
1.97550567411928 1.48822353387969 point
1.52747236718454 1.288392855323 point
1.94306106098796 1.53947078755919 point
1.72999960632297 1.32977628319693 point
1.90954970212166 1.21267650078055 point
1.88058363599817 1.26727012753079 point
2.10591460484824 1.9174953900382 point
1.5268761967143 1.46890866148892 point
1.4277644383862 1.39195415482802 point
1.77359024546868 1.68286305178768 point
1.4969264014083 1.78598289556466 point
1.64455792603022 1.47410970389542 point
1.75037868657719 1.66067293123001 point
1.87124707953446 1.64599317563054 point
2.08827007420069 1.62950564331194 point
1.81189624716386 1.4482932462214 point
1.51961682108345 1.51369778951189 point
1.91401893719651 1.58172981852973 point
1.91756433876857 1.43877064850655 point
1.74726771116633 1.52144890196612 point
1.58778206750866 1.37865681686252 point
1.75143369318544 1.7735415475452 point
2.15228052318028 1.21381860934305 point
2.2766315405284 1.44849982565874 point
1.78499408597618 1.58262453230406 point
1.94644809094559 1.7317003384106 point
1.79074513888705 1.90975585179612 point
1.67050300812794 1.3430255392129 point
1.98180964505869 1.68188189529071 point
1.63778843897237 1.66541908315633 point
2.22508117229332 1.46436569763412 point
2.0918412943163 1.5962769870786 point
1.80709547580165 1.4834636365689 point
1.77645924378239 1.42634687042368 point
1.36081886376878 1.36723100989804 point
1.30422059802439 1.33411290085401 point
1.69958824341529 1.44430312358696 point
1.907552798098 1.55350737884865 point
2.03004587196989 1.63612622060193 point
1.69818713305019 1.63325304608131 point
1.6007033087319 1.54249844996816 point
1.86664807008512 1.29785561237343 point
1.71546546738628 1.37135209298756 point
1.85891818327799 1.41056262176094 point
1.8402265379742 1.17286827482775 point
2.02013730349113 1.33331602881964 point
2.06855980508175 1.55710301958922 point
1.6077692304876 1.47972309772315 point
1.60861602737557 1.45794514496724 point
1.65553511998463 1.50914559342861 point
1.89312417800856 1.42424879077869 point
2.04216577904504 1.48394265346979 point
1.6454207007966 1.31220090841298 point
1.68179241251819 1.50187685741423 point
2.09045381418147 1.29328320182783 point
1.46238248045661 1.85243654516279 point
1.72921186970897 1.38558707960816 point
1.33292577329172 1.55834405645221 point
1.79336878853648 1.15242011012133 point
1.72286309634285 1.65288853481611 point
1.62964793092256 1.5705122665655 point
1.92325111476104 1.63163685143848 point
2.10735946349068 1.50366017206973 point
1.75908011485128 1.50791854514894 point
1.87028383681769 1.67222820768843 point
1.81736581365353 1.4620058190047 point
1.90145183021312 1.33624705919768 point
1.81106655173502 1.8729581982252 point
1.71161052615194 1.54555574380554 point
2.1368241545425 1.32793999029353 point
1.87725701183176 1.56429710114705 point
1.62554913503601 1.62388297410886 point
1.87237667630116 1.54663413292037 point
1.67800976132301 1.80450957607885 point
1.60885276799678 1.36503116640542 point
1.70807162913853 1.99104210765554 point
2.17497126858423 1.11631052684175 point
2.02615238087379 1.27272703005626 point
1.54231886261265 1.65505367705879 point
1.75339502243737 1.57325233650412 point
1.8733719492909 1.98429199989349 point
1.85388164240336 1.67055667460043 point
1.91371048957663 1.119934894256 point
1.51540871207373 1.16838768867934 point
1.7679246896104 1.60539444400194 point
1.74815552317699 1.67311960866615 point
1.81646407050283 1.29822376595517 point
2.05677720435162 1.25633083863159 point
2.10534630398596 0.951296974367404 point
1.57953747473959 2.03667579442337 point
2.08968194773948 1.29423939218903 point
2.30750711596881 1.74941248416504 point
1.92143904341229 1.51667264767638 point
1.74963064524023 1.54829445125942 point
1.88706735191599 1.14032452487715 point
1.99768349380557 1.66307904084459 point
1.78762381297213 1.61379666572993 point
1.68729448193743 1.46032010979288 point
1.80903811655423 1.52000490570134 point
1.76142707751998 1.57774922825505 point
1.76156533656367 1.97375740740474 point
1.68970727832795 1.71821336411647 point
2.01202084970515 1.47750579212817 point
1.96644044198581 1.32222804530748 point
1.86264066181013 1.45490802157438 point
2.00681080545455 1.60237277485097 point
1.68966690808257 1.67749692509641 point
1.9808253263557 1.39951384789901 point
2.07126796614075 1.55267859974034 point
1.91981026107134 1.3319470673651 point
1.46331246922541 1.36462556083488 point
1.96219551233942 1.65261593016652 point
1.77580670690577 1.49782580880091 point
2.27473746846692 1.47283613486461 point
1.78289531120025 1.60657743373381 point
1.87589310003324 1.51163103170765 point
1.85540670095809 1.20209798070217 point
2.08102498809424 1.58455254887838 point
2.03462935875508 1.45940017422873 point
1.64159089686143 1.64256415833991 point
2.04848676289615 1.60406808279674 point
1.87565704629122 1.48001990196837 point
1.94125413304795 1.47845039203006 point
2.09689380933635 1.51075675194667 point
1.65915843233069 1.3877825069436 point
1.84538932771055 1.73855552806349 point
1.39144861405617 1.30135890132122 point
1.76100850009196 1.53683727386258 point
1.94654140723373 1.07833771621425 point
1.86529859599484 1.19337671135555 point
1.64544723885632 1.6109184296514 point
1.81564003389831 1.47884803734391 point
1.78882729975994 1.35156935716538 point
1.53524144402343 1.4236034696184 point
1.90951943014862 1.22353359046454 point
1.62316591094838 1.63021303822831 point
2.00307332956835 1.4504914155754 point
1.73921529290996 1.37213283827449 point
1.56028941118161 1.9087998147416 point
2.07928009854422 1.33339117979117 point
1.94853523665604 1.45650277697999 point
1.89667178533542 1.57913342320104 point
2.18780360490525 1.30940636350481 point
2.07610779468613 1.30970894017378 point
1.86435716095868 1.33725643255366 point
1.84074619960196 1.36271913320906 point
1.8891961631655 1.29353151505899 point
2.05221632075844 1.41368002485811 point
1.7776581761761 1.59310685874858 point
1.59681311773719 1.39232956956338 point
1.65970206252533 1.00548830153695 point
2.16134318808016 1.9853053811042 point
1.71418714767256 1.46492807184509 point
1.98403224982059 1.50341497735819 point
2.00789208900416 1.63471505097356 point
1.56880859882683 1.62849324026283 point
1.85959063396066 1.42939062466781 point
1.67837017902923 1.85164590673247 point
1.92981390615832 1.25383670639761 point
1.81075836319903 1.57830415822992 point
1.95792354196368 1.54865658926213 point
1.85211456821158 1.74191290521366 point
1.58564707300031 1.70319606019758 point
1.7504462303525 1.55061906026504 point
1.80897798735601 1.65602663890279 point
1.92420326803906 1.96942178296088 point
1.77744298491287 1.34548205424494 point
1.81728097464234 1.56083674576198 point
1.92327915905123 1.52267837446295 point
